2e-06,1e-06,1.7e-05,
1e-06,2e-06,1.5e-05,
2e-06,1e-06,1.7e-05,
1e-06,2e-06,1.7e-05,
2e-06,2e-06,1.7e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,1.8e-05,
2e-06,2e-06,1.6e-05,
1e-06,2e-06,1.7e-05,
2e-06,2e-06,1.6e-05,
2e-06,2e-06,1.7e-05,
2e-06,1e-06,1.6e-05,
2e-06,1e-06,1.7e-05,
1e-06,2e-06,1.6e-05,
2e-06,0,1.7e-05,
1e-06,2e-06,1.7e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.7e-05,
2e-06,1e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
2e-06,2e-06,1.8e-05,
1e-06,2e-06,1.8e-05,
2e-06,0,1.9e-05,
1e-06,2e-06,1.8e-05,
2e-06,0,1.9e-05,
3e-06,2e-06,2e-05,
1e-06,1e-06,1.9e-05,
2e-06,2e-06,1.8e-05,
2e-06,1e-06,1.9e-05,
1e-06,1e-06,1.9e-05,
2e-06,2e-06,1.9e-05,
2e-06,2e-06,1.9e-05,
2e-06,2e-06,1.8e-05,
2e-06,1e-06,3.6e-05,
2e-06,2e-06,3.1e-05,
2e-06,3e-06,1.9e-05,
2e-06,1e-06,1.9e-05,
1e-06,2e-06,2e-05,
2e-06,1e-06,2e-05,
1e-06,2e-06,1.9e-05,
2e-06,2e-06,2.3e-05,
2e-06,1e-06,2.1e-05,
2e-06,1e-06,2.7e-05,
1e-06,2e-06,1.9e-05,
2e-06,1e-06,2.1e-05,
1e-06,2e-06,2.1e-05,
2e-06,1e-06,2e-05,
2e-06,2e-06,2e-05,
2e-06,2e-06,2e-05,
2e-06,2e-06,2.1e-05,
2e-06,2e-06,2e-05,
1e-06,2e-06,3e-05,
1e-06,2e-06,1.9e-05,
2e-06,1e-06,2.1e-05,
1e-06,1e-06,2.1e-05,
1e-06,2e-06,2.1e-05,
2e-06,2e-06,2.6e-05,
1e-06,2e-06,2.2e-05,
2e-06,1e-06,2.1e-05,
2e-06,2e-06,2.1e-05,
2e-06,1e-06,2.1e-05,
2e-06,2e-06,2.1e-05,
2e-06,2e-06,2e-05,
2e-06,1e-06,2.1e-05,
2e-06,2e-06,2e-05,
1e-06,1e-06,2.1e-05,
1e-06,2e-06,2e-05,
2e-06,1e-06,2.1e-05,
1e-06,2e-06,2.2e-05,
2e-06,2e-06,2.1e-05,
2e-06,2e-06,2.1e-05,
1e-06,2e-06,2e-05,
2e-06,1e-06,2.2e-05,
2e-06,2e-06,2e-05,
1e-06,1e-06,2.2e-05,
3e-06,2e-06,2.3e-05,
2e-06,2e-06,2.1e-05,
2e-06,2e-06,2.2e-05,
2e-06,1e-06,2.1e-05,
1e-06,1e-06,2.2e-05,
1e-06,2e-06,2.2e-05,
2e-06,1e-06,2.2e-05,
1e-06,2e-06,2.9e-05,
2e-06,1e-06,2.3e-05,
2e-06,2e-06,2.2e-05,
1e-06,2e-06,2.2e-05,
2e-06,1e-06,2.6e-05,
1e-06,2e-06,2.3e-05,
1e-06,2e-06,2.3e-05,
1e-06,2e-06,2.1e-05,
2e-06,1e-06,2.2e-05,
2e-06,2e-06,2.4e-05,
2e-06,0,2.2e-05,
2e-06,2e-06,2.2e-05,
2e-06,2e-06,2.1e-05,
2e-06,1e-06,2.3e-05,
0,2e-06,2.3e-05,
2e-06,2e-06,3.2e-05,
2e-06,2e-06,3.7e-05,
2e-06,2e-06,2.3e-05,
2e-06,2e-06,2.2e-05,
2e-06,1e-06,2.3e-05,
1e-06,2e-06,2.2e-05,
2e-06,2e-06,2.3e-05,
2e-06,0,2.3e-05,
1e-06,2e-06,2.3e-05,
1e-06,2e-06,2.2e-05,
2e-06,1e-06,2.4e-05,
1e-06,2e-06,2.3e-05,
2e-06,2e-06,2.3e-05,
2e-06,0,2.3e-05,
2e-06,2e-06,2.3e-05,
2e-06,2e-06,2.3e-05,
2e-06,1e-06,2.4e-05,
1e-06,2e-06,2.3e-05,
2e-06,2e-06,2.3e-05,
2e-06,1e-06,2.4e-05,
1e-06,2e-06,2.3e-05,
2e-06,2e-06,2.3e-05,
2e-06,1e-06,2.4e-05,
2e-06,2e-06,2.4e-05,
2e-06,1e-06,2.3e-05,
1e-06,1e-06,2.4e-05,
2e-06,2e-06,2.4e-05,
2e-06,2e-06,2.3e-05,
3e-06,1e-06,2.5e-05,
1e-06,2e-06,2.7e-05,
2e-06,2e-06,2.4e-05,
2e-06,0,2.6e-05,
1e-06,2e-06,2.4e-05,
2e-06,2e-06,2.4e-05,
1e-06,1e-06,2.5e-05,
1e-06,2e-06,2.4e-05,
2e-06,2e-06,2.3e-05,
1e-06,1e-06,2.5e-05,
2e-06,2e-06,2.5e-05,
2e-06,1e-06,2.4e-05,
2e-06,0,2.4e-05,
2e-06,2e-06,2.5e-05,
1e-06,2e-06,2.5e-05,
2e-06,2e-06,2.7e-05,
2e-06,2e-06,2.6e-05,
2e-06,2e-06,2.4e-05,
2e-06,1e-06,2.5e-05,
1e-06,2e-06,2.6e-05,
2e-06,2e-06,2.4e-05,
2e-06,1e-06,2.5e-05,
2e-06,1e-06,2.6e-05,
1e-06,2e-06,2.6e-05,
2e-06,1e-06,2.5e-05,
2e-06,2e-06,2.7e-05,
2e-06,2e-06,2.4e-05,
2e-06,2e-06,2.6e-05,
2e-06,2e-06,2.6e-05,
1e-06,2e-06,2.5e-05,
2e-06,2e-06,2.6e-05,
2e-06,1e-06,2.6e-05,
1e-06,2e-06,2.6e-05,
2e-06,2e-06,2.6e-05,
1e-06,1e-06,2.6e-05,
1e-06,2e-06,2.7e-05,
2e-06,2e-06,2.5e-05,
2e-06,1e-06,2.7e-05,
1e-06,2e-06,2.7e-05,
2e-06,2e-06,2.6e-05,
2e-06,1e-06,2.7e-05,
2e-06,2e-06,2.7e-05,
2e-06,1e-06,2.6e-05,
2e-06,1e-06,2.8e-05,
2e-06,2e-06,2.7e-05,
1e-06,2e-06,2.6e-05,
2e-06,2e-06,2.7e-05,
2e-06,2e-06,2.6e-05,
1e-06,2e-06,2.8e-05,
2e-06,2e-06,2.6e-05,
2e-06,2e-06,2.9e-05,
2e-06,2e-06,2.8e-05,
2e-06,2e-06,3.6e-05,
1e-06,2e-06,2.7e-05,
9e-06,2e-06,2.9e-05,
1e-06,2e-06,2.8e-05,
2e-06,1e-06,2.9e-05,
1e-06,2e-06,2.8e-05,
1e-06,1e-06,2.9e-05,
0,2e-06,3e-05,
2e-06,2e-06,2.8e-05,
2e-06,1e-06,2.7e-05,
2e-06,2e-06,2.8e-05,
2e-06,2e-06,2.7e-05,
1e-06,1e-06,2.9e-05,
2e-06,2e-06,2.9e-05,
1e-06,2e-06,2.9e-05,
2e-06,2e-06,2.8e-05,
2e-06,1e-06,3.2e-05,
1e-06,2e-06,3.3e-05,
2e-06,2e-06,2.8e-05,
2e-06,2e-06,3.6e-05,
1e-06,2e-06,2.8e-05,
1e-06,2e-06,2.9e-05,
1e-06,1e-06,2.9e-05,
1e-06,2e-06,3.1e-05,
2e-06,2e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,2.9e-05,
1e-06,2e-06,3e-05,
2e-06,2e-06,3.1e-05,
2e-06,2e-06,2.9e-05,
0,2e-06,2.9e-05,
2e-06,2e-06,2.8e-05,
1e-06,1e-06,2.9e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,3.3e-05,
2e-06,1e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,2.8e-05,
2e-06,2e-06,2.8e-05,
2e-06,1e-06,3e-05,
0,1e-06,3e-05,
2e-06,2e-06,2.9e-05,
2e-06,1e-06,3e-05,
2e-06,2e-06,3e-05,
1e-06,1e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,2.9e-05,
1e-06,2e-06,3e-05,
2e-06,2e-06,2.9e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,0,3.1e-05,
1e-06,2e-06,3.1e-05,
2e-06,1e-06,3e-05,
2e-06,1e-06,3.1e-05,
1e-06,2e-06,3e-05,
2e-06,2e-06,3e-05,
2e-06,0,3.1e-05,
2e-06,1e-05,3.1e-05,
2e-06,2e-06,3e-05,
2e-06,1e-06,3.1e-05,
1e-06,2e-06,3.2e-05,
2e-06,2e-06,3e-05,
2e-06,2e-06,3.2e-05,
1e-06,2e-06,3.1e-05,
2e-06,2e-06,3.1e-05,
2e-06,1e-06,3.2e-05,
1e-06,2e-06,3.3e-05,
2e-06,2e-06,3.2e-05,
2e-06,1e-06,3.3e-05,
1e-06,1e-06,3.2e-05,
2e-06,1e-06,3.1e-05,
2e-06,1e-06,3.1e-05,
2e-06,2e-06,3.1e-05,
2e-06,1e-06,3.3e-05,
1e-06,2e-06,3.3e-05,
2e-06,1e-06,3.1e-05,
2e-06,1e-06,3.4e-05,
1e-06,2e-06,3.4e-05,
2e-06,1e-06,3.4e-05,
1e-06,2e-06,3.9e-05,
3e-06,2e-06,3.5e-05,
1e-06,1e-06,3.3e-05,
1e-06,2e-06,3.3e-05,
2e-06,1e-06,3.4e-05,
1e-06,2e-06,3.4e-05,
2e-06,2e-06,3.4e-05,
2e-06,1e-06,3.5e-05,
2e-06,1e-06,3.3e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.4e-05,
2e-06,1e-06,3.5e-05,
1e-06,2e-06,3.4e-05,
2e-06,0,3.5e-05,
1e-06,2e-06,3.4e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.4e-05,
2e-06,2e-06,3.4e-05,
2e-06,2e-06,3.4e-05,
1e-06,2e-06,3.4e-05,
2e-06,2e-06,3.4e-05,
2e-06,1e-06,3.4e-05,
1e-06,2e-06,3.4e-05,
2e-06,2e-06,3.3e-05,
1e-06,2e-06,3.5e-05,
1e-06,2e-06,3.5e-05,
2e-06,1e-06,3.4e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.5e-05,
2e-06,1e-06,3.5e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.3e-05,
2e-06,1e-06,3.5e-05,
1e-06,2e-06,3.5e-05,
7e-06,1e-06,3.5e-05,
2e-06,2e-06,3.4e-05,
2e-06,1e-06,4.1e-05,
2e-06,1e-06,3.5e-05,
2e-06,2e-06,3.6e-05,
2e-06,1e-06,3.5e-05,
2e-06,2e-06,3.6e-05,
2e-06,2e-06,3.4e-05,
2e-06,2e-06,3.5e-05,
2e-06,2e-06,3.6e-05,
2e-06,2e-06,3.5e-05,
2e-06,1e-06,3.7e-05,
1e-06,2e-06,4.7e-05,
2e-06,2e-06,3.8e-05,
2e-06,2e-06,3.6e-05,
1e-06,1e-06,3.7e-05,
1e-06,1e-06,3.6e-05,
2e-06,1e-06,3.5e-05,
1e-06,2e-06,3.7e-05,
1e-06,1e-06,3.5e-05,
2e-06,1e-06,3.6e-05,
2e-06,2e-06,3.7e-05,
1e-06,2e-06,3.5e-05,
2e-06,1e-06,3.7e-05,
2e-06,2e-06,3.7e-05,
2e-06,1e-06,3.5e-05,
2e-06,2e-06,3.6e-05,
2e-06,1e-06,3.7e-05,
1e-06,2e-06,3.7e-05,
2e-06,2e-06,4.6e-05,
3e-06,1e-06,3.7e-05,
1e-06,2e-06,4.1e-05,
2e-06,2e-06,3.6e-05,
2e-06,2e-06,3.6e-05,
2e-06,1e-06,3.7e-05,
0,2e-06,4.3e-05,
2e-06,1e-06,3.9e-05,
2e-06,1e-06,3.8e-05,
2e-06,1e-06,3.8e-05,
1e-06,2e-06,3.9e-05,
2e-06,2e-06,3.7e-05,
2e-06,2e-06,3.7e-05,
2e-06,2e-06,3.8e-05,
2e-06,1e-06,3.7e-05,
1e-06,2e-06,4.4e-05,
2e-06,2e-06,4.6e-05,
2e-06,1e-06,3.8e-05,
1e-06,2e-06,4.2e-05,
1e-06,2e-06,3.8e-05,
2e-06,2e-06,3.8e-05,
2e-06,0,3.8e-05,
1e-06,2e-06,3.8e-05,
2e-06,2e-06,3.8e-05,
2e-06,2e-06,3.8e-05,
1e-06,2e-06,3.8e-05,
2e-06,1e-06,3.7e-05,
2e-06,2e-06,3.8e-05,
2e-06,2e-06,3.7e-05,
2e-06,0,3.8e-05,
2e-06,2e-06,3.8e-05,
2e-06,2e-06,3.8e-05,
2e-06,1e-06,3.9e-05,
1e-06,2e-06,3.9e-05,
2e-06,2e-06,3.8e-05,
2e-06,0,3.8e-05,
1e-06,2e-06,4e-05,
2e-06,2e-06,3.9e-05,
2e-06,1e-06,3.9e-05,
1e-06,2e-06,3.9e-05,
2e-06,2e-06,3.8e-05,
2e-06,1e-06,4e-05,
1e-06,2e-06,3.9e-05,
2e-06,2e-06,3.9e-05,
2e-06,1e-06,4e-05,
1e-06,1e-06,4e-05,
2e-06,1e-06,4e-05,
2e-06,2e-06,4e-05,
2e-06,1e-06,3.9e-05,
2e-06,1e-06,3.9e-05,
2e-06,2e-06,3.9e-05,
2e-06,2e-06,3.8e-05,
1e-06,1e-06,4e-05,
2e-06,2e-06,4e-05,
2e-06,2e-06,3.9e-05,
2e-06,2e-06,3.8e-05,
2e-06,1e-06,4e-05,
2e-06,2e-06,3.9e-05,
1e-06,1e-06,4.1e-05,
2e-06,1e-06,4.6e-05,
1e-06,2e-06,4.1e-05,
2e-06,1e-06,4.3e-05,
1e-06,2e-06,4.2e-05,
2e-06,2e-06,4e-05,
1e-06,1e-06,4e-05,
1e-06,1e-06,4e-05,
2e-06,2e-06,4.1e-05,
2e-06,1e-06,4e-05,
1e-06,2e-06,4.1e-05,
2e-06,2e-06,4e-05,
2e-06,1e-06,4.1e-05,
1e-06,2e-06,4.1e-05,
2e-06,1e-06,4e-05,
2e-06,1e-06,4.1e-05,
2e-06,2e-06,4.1e-05,
2e-06,2e-06,4e-05,
2e-06,0,4.2e-05,
1e-06,1e-06,4.1e-05,
2e-06,2e-06,4.9e-05,
3e-06,4e-06,4.4e-05,
2e-06,1e-06,4.2e-05,
2e-06,2e-06,4.5e-05,
1e-06,1e-06,4.2e-05,
1e-06,2e-06,4.4e-05,
2e-06,1e-06,4.2e-05,
1e-06,2e-06,4.2e-05,
2e-06,1e-06,4.2e-05,
2e-06,2e-06,4.5e-05,
2e-06,2e-06,4.2e-05,
2e-06,1e-06,4.3e-05,
2e-06,2e-06,4.2e-05,
2e-06,1e-06,4.3e-05,
1e-06,1e-06,4.3e-05,
2e-06,2e-06,4.4e-05,
2e-06,1e-06,4.3e-05,
1e-06,2e-06,4.3e-05,
2e-06,2e-06,4.3e-05,
2e-06,1e-06,4.3e-05,
1e-06,2e-06,4.4e-05,
2e-06,1e-06,4.4e-05,
2e-06,2e-06,4.3e-05,
1e-06,2e-06,4.5e-05,
3e-06,2e-06,4.3e-05,
2e-06,0,4.4e-05,
2e-06,1e-06,4.4e-05,
2e-06,2e-06,4.2e-05,
2e-06,2e-06,4.5e-05,
2e-06,1e-06,4.4e-05,
2e-06,2e-06,4.4e-05,
1e-06,1e-06,4.7e-05,
1e-06,2e-06,4.4e-05,
2e-06,2e-06,4.3e-05,
2e-06,1e-06,4.4e-05,
1e-06,2e-06,4.3e-05,
2e-06,2e-06,4.3e-05,
2e-06,1e-06,4.4e-05,
1e-06,1e-06,4.3e-05,
2e-06,1e-06,4.6e-05,
2e-06,0,4.4e-05,
1e-06,2e-06,4.4e-05,
2e-06,2e-06,4.4e-05,
2e-06,1e-06,4.4e-05,
1e-06,2e-06,4.4e-05,
2e-06,2e-06,4.7e-05,
2e-06,2e-06,4.4e-05,
2e-06,1e-06,4.4e-05,
1e-06,2e-06,4.5e-05,
2e-06,2e-06,4.3e-05,
2e-06,1e-06,4.5e-05,
2e-06,1e-06,4.3e-05,
2e-06,2e-06,4.5e-05,
2e-06,2e-06,4.9e-05,
1e-06,2e-06,4.5e-05,
2e-06,2e-06,4.4e-05,
2e-06,1e-06,4.6e-05,
2e-06,1e-06,4.5e-05,
2e-06,0,4.5e-05,
2e-06,2e-06,4.5e-05,
2e-06,2e-06,4.5e-05,
2e-06,1e-06,4.8e-05,
2e-06,1e-06,4.6e-05,
1e-06,1e-06,4.6e-05,
2e-06,2e-06,4.5e-05,
2e-06,2e-06,4.4e-05,
1e-06,2e-06,5.2e-05,
3e-06,2e-06,4.5e-05,
2e-06,1e-06,4.6e-05,
1e-06,2e-06,4.6e-05,
2e-06,2e-06,4.5e-05,
2e-06,0,4.6e-05,
2e-06,2e-06,4.6e-05,
2e-06,2e-06,4.5e-05,
2e-06,0,4.8e-05,
2e-06,1e-06,4.6e-05,
2e-06,1e-06,4.6e-05,
1e-06,2e-06,4.5e-05,
2e-06,2e-06,4.5e-05,
2e-06,1e-06,4.6e-05,
1e-06,2e-06,4.6e-05,
2e-06,2e-06,4.6e-05,
2e-06,4e-06,4.6e-05,
2e-06,2e-06,4.7e-05,
1e-06,1e-06,4.6e-05,
2e-06,2e-06,4.6e-05,
2e-06,1e-06,4.6e-05,
1e-06,2e-06,5e-05,
1e-06,6e-06,4.9e-05,
2e-06,1e-06,4.9e-05,
2e-06,2e-06,4.8e-05,
2e-06,2e-06,4.8e-05,
2e-06,1e-06,4.5e-05,
2e-06,1e-06,4.7e-05,
1e-06,2e-06,4.7e-05,
1e-06,2e-06,4.6e-05,
2e-06,1e-06,4.7e-05,
0,2e-06,4.6e-05,
2e-06,2e-06,4.6e-05,
2e-06,1e-06,5e-05,
2e-06,2e-06,4.7e-05,
2e-06,0,4.7e-05,
2e-06,2e-06,4.9e-05,
2e-06,2e-06,4.8e-05,
2e-06,2e-06,4.8e-05,
2e-06,1e-06,4.6e-05,
2e-06,1e-06,4.7e-05,
2e-06,2e-06,4.8e-05,
1e-06,2e-06,4.8e-05,
2e-06,1e-06,4.8e-05,
1e-06,2e-06,4.8e-05,
2e-06,2e-06,4.7e-05,
1e-06,2e-06,4.8e-05,
1e-06,2e-06,4.7e-05,
1e-06,1e-06,4.9e-05,
1e-06,1e-06,4.8e-05,
2e-06,2e-06,4.7e-05,
2e-06,1e-06,4.9e-05,
2e-06,2e-06,4.7e-05,
1e-06,2e-06,4.8e-05,
1e-06,2e-06,4.9e-05,
2e-06,2e-06,4.8e-05,
2e-06,1e-06,4.9e-05,
2e-06,2e-06,5e-05,
2e-06,2e-06,5.3e-05,
2e-06,2e-06,4.9e-05,
1e-06,2e-06,4.8e-05,
2e-06,1e-06,4.9e-05,
2e-06,2e-06,5e-05,
1e-06,2e-06,4.9e-05,
2e-06,1e-06,4.9e-05,
1e-06,2e-06,5e-05,
2e-06,2e-06,4.8e-05,
2e-06,1e-06,5e-05,
1e-06,1e-06,5e-05,
2e-06,2e-06,4.8e-05,
2e-06,0,4.9e-05,
1e-06,2e-06,4.9e-05,
2e-06,2e-06,4.9e-05,
2e-06,1e-06,5e-05,
2e-06,2e-06,5e-05,
1e-06,2e-06,4.9e-05,
2e-06,0,5e-05,
1e-06,2e-06,5e-05,
2e-06,2e-06,4.8e-05,
2e-06,1e-06,5e-05,
2e-06,1e-06,5e-05,
2e-06,2e-06,4.9e-05,
2e-06,1e-06,5e-05,
2e-06,2e-06,5e-05,
2e-06,2e-06,4.9e-05,
2e-06,1e-06,5.8e-05,
1e-06,2e-06,5.4e-05,
1e-06,2e-06,5.2e-05,
2e-06,2e-06,5.1e-05,
2e-06,2e-06,5e-05,
1e-06,2e-06,5e-05,
2e-06,2e-06,5.1e-05,
2e-06,1e-06,5.2e-05,
1e-06,2e-06,5e-05,
2e-06,1e-06,5.1e-05,
2e-06,1e-06,5.1e-05,
1e-06,2e-06,5e-05,
2e-06,2e-06,5.1e-05,
2e-06,1e-06,5.2e-05,
1e-06,1e-06,5.1e-05,
2e-06,2e-06,5e-05,
2e-06,1e-06,5.2e-05,
1e-06,1e-06,6.9e-05,
